business_id,stars,review_count,parking_availability_score,enhanced_parking_score,has_parking,price_range,total_reviews,avg_review_stars,review_engagement,rating_consistency,is_restaurant,parking_mentions,parking_positive_sentiment,parking_negative_sentiment,free_parking_mentions,valet_mentions,has_good_parking,is_highly_rated
g0OWissnXQgRJVJGYv1mfQ,2.5,85,2,2.5,1,2.0,91,2.802197802197802,4.56043956043956,1.6666666666666667,1,13,0,0,0,0,0,0
UgXqPDWEMtPaptUZ_KsSOw,3.0,421,1,1.5,1,2.0,438,3.002283105022831,1.317351598173516,1.6666666666666667,1,17,0,0,0,0,0,0
DKXeB-JIou5XPI49CzITuQ,4.0,66,2,2.0,1,1.0,67,4.208955223880597,2.5970149253731343,1.6666666666666667,1,3,0,0,0,0,0,1
G7Ayf0VadYQRMNJvT6gA3Q,3.5,41,2,2.5,1,2.0,43,3.186046511627907,0.4651162790697674,1.6666666666666667,1,8,0,0,0,0,0,0
RT4apxmKb35wLe7pbyjFiw,4.5,212,3,3.5,1,1.0,214,4.621495327102804,3.560747663551402,1.6666666666666667,1,15,0,0,0,0,1,1
Zwyimxd54QZ_2cykFDJ_VA,3.5,58,1,1.5,1,2.0,60,3.4,1.6,1.6666666666666667,1,9,0,0,0,0,0,0
U1qgPWq9n3FTXVlSiyGGgA,4.0,31,1,1.0,1,1.0,32,3.75,0.71875,1.6666666666666667,1,4,0,0,0,0,0,0
1scauz5dQf_vL16YvBeV-Q,3.5,21,2,2.0,1,,24,3.5416666666666665,1.125,1.6666666666666667,1,5,0,0,0,0,0,0
q0L1bP7f5Nd6m1Eq8pD0GA,4.0,335,2,2.5,1,2.0,357,3.798319327731092,1.0028011204481793,1.6666666666666667,1,14,0,0,0,0,0,0
QpyvUColtSYH5VtkcrN6Xw,4.5,628,2,2.5,1,2.0,656,4.295731707317073,2.307926829268293,1.6666666666666667,1,18,0,0,0,0,0,1
zlfydjffYAIEj6vsh8tVvQ,4.0,109,2,2.5,1,2.0,118,3.9745762711864407,1.4491525423728813,1.6666666666666667,1,9,0,0,0,0,0,0
wLV_IZfy6nrNbplZ5sHJKQ,3.5,264,5,4.5,1,2.0,271,3.3837638376383765,3.7859778597785976,1.6666666666666667,1,73,0,3,0,9,1,0
hT9weRMZuJjl6Ca1EskmNA,3.5,228,1,1.5,1,1.0,243,3.419753086419753,2.7242798353909463,1.6666666666666667,1,7,0,0,0,0,0,0
XPApXC5Da2GAEIAX6hMZ6g,3.5,106,2,2.5,1,2.0,112,3.3392857142857144,1.3303571428571428,1.6666666666666667,1,9,0,0,0,0,0,0
nEaTbGFlU7d9eLU2kl6KBw,4.0,361,2,2.5,1,1.0,377,4.241379310344827,2.2148541114058355,1.6666666666666667,1,16,0,0,0,0,0,1
H8de_B9ASsVOX5a934jGAw,2.5,38,3,4.0,1,2.0,39,2.41025641025641,2.5384615384615383,1.6666666666666667,1,22,1,0,0,0,1,0
mf7M1IxaoCRoM4-jJsyblQ,1.5,58,2,2.0,1,1.0,64,1.4375,2.171875,1.6666666666666667,1,17,1,1,0,0,0,0
pIPC0O0S4DxaFibQ4bpQBQ,4.5,331,1,1.0,1,2.0,337,4.415430267062314,0.8338278931750742,1.6666666666666667,1,5,0,0,0,0,0,1
1SwfAYI1HGDyJKHmdRXI5Q,4.0,156,2,2.5,1,1.0,163,3.840490797546012,1.0797546012269938,1.6666666666666667,1,8,0,0,0,0,0,0
ZSwDwV4o8MvX8cwMgfE0LA,4.0,302,2,3.0,1,2.0,310,3.938709677419354,0.8258064516129032,1.6666666666666667,1,14,1,0,0,0,1,0
lhH2g-fhamdl2UATZiguaA,3.5,113,2,4.0,1,1.0,118,3.483050847457627,0.7711864406779662,1.6666666666666667,1,10,1,0,1,0,1,0
x09a9Qf1szbwBbamf4SUZA,3.5,100,2,2.5,1,2.0,104,3.2403846153846154,1.6538461538461535,1.6666666666666667,1,7,0,0,0,0,0,0
dy5RAIb1Bf3RbytKRV0gWA,2.5,37,3,3.0,1,1.0,38,2.473684210526316,1.2105263157894737,1.6666666666666667,1,5,0,0,0,0,1,0
qIua0jB42KN7txeSaZeAOg,3.0,90,2,2.5,1,2.0,95,3.147368421052632,1.431578947368421,1.6666666666666667,1,15,0,0,0,0,0,0
g82DuEDwnMrUQa7eSpGzAA,4.5,127,3,3.5,1,2.0,130,4.361538461538461,2.0,1.6666666666666667,1,20,0,0,0,0,1,1
2LGZHkrshcODK84KqJ0M4w,3.5,75,2,2.5,1,2.0,81,3.6296296296296298,0.9506172839506172,1.6666666666666667,1,6,0,0,0,0,0,0
P4E9K06zwOrQU3nyyEVHTg,4.0,24,2,2.5,1,1.0,25,3.92,1.92,1.6666666666666667,1,8,0,0,0,0,0,0
tZZvnDlhktteSfnkwho4FQ,3.5,53,2,2.5,1,2.0,54,3.740740740740741,2.1666666666666665,1.6666666666666667,1,6,0,0,0,0,0,0
sfGRh_34UxSfz221oTqDhw,4.0,78,2,3.0,1,1.0,85,3.941176470588236,2.164705882352941,1.6666666666666667,1,12,1,0,0,0,1,0
TUU1mt51yasYH0QYwzKTEg,4.0,61,4,4.5,1,,62,4.161290322580645,0.6612903225806451,1.6666666666666667,1,6,0,0,0,0,1,1
f5KkglmjrmFZ9soI8SXolA,4.0,11,2,2.0,1,,11,3.8181818181818175,0.6363636363636364,1.6666666666666667,1,3,0,0,0,0,0,0
-2YZIUArmrIMVVBi8CT47w,4.5,100,2,2.5,1,2.0,102,4.382352941176471,1.588235294117647,1.6666666666666667,1,11,0,0,0,0,0,1
PjTPue4TRCVLjf2wPxSAaQ,3.5,77,3,3.5,1,2.0,80,3.5625,1.775,1.6666666666666667,1,28,0,0,0,0,1,0
wP2ok4O0GsR9td7Iiv1zKA,4.5,355,2,2.5,1,2.0,366,4.66120218579235,1.407103825136612,1.6666666666666667,1,14,0,0,0,0,0,1
OuaqRGlscxMIqUoN4Vw41A,4.0,604,2,2.5,1,2.0,618,3.894822006472492,1.3737864077669903,1.6666666666666667,1,19,0,0,0,0,0,0
Du0waRmHch08QABPLIQcMw,4.0,176,1,2.0,1,2.0,181,3.9447513812154695,1.198895027624309,1.6666666666666667,1,12,1,0,0,0,0,0
7QhD08nXbfM97GHv9v4NYg,3.5,193,2,3.0,1,2.0,196,3.709183673469388,1.3775510204081634,1.6666666666666667,1,10,1,0,0,0,1,0
Pr5TeLRBEc59FlRF_Rc7Vw,3.5,52,2,2.5,1,1.0,53,3.39622641509434,1.849056603773585,1.6666666666666667,1,15,0,0,0,0,0,0
-loV4cB2Uh9TCltTRgGzWQ,4.0,379,2,4.0,1,2.0,386,4.2072538860103625,2.8082901554404147,1.6666666666666667,1,23,4,0,2,0,1,1
iIU4GS5d-TKYbDGbUzmxEA,1.5,42,2,1.0,1,1.0,45,1.6,1.488888888888889,1.6666666666666667,1,6,0,1,0,0,0,0
-xhTcS5y-7LwHPRfBxJhfw,3.5,14,2,3.0,1,2.0,14,3.571428571428572,1.3571428571428572,1.6666666666666667,1,2,1,0,0,0,1,0
UxrzmxM9oYq4W2xbNttq1Q,4.5,54,1,1.5,1,,56,4.714285714285714,2.1607142857142856,1.6666666666666667,1,6,0,0,0,0,0,1
DyIO3iCiYaREeSh4ypik8A,3.0,250,2,3.0,1,2.0,263,2.9429657794676807,1.0456273764258557,1.6666666666666667,1,8,1,0,0,0,1,0
h0z6-ExVdz-FkU02Dd4APw,4.5,281,2,2.5,1,2.0,286,4.583916083916084,1.416083916083916,1.6666666666666667,1,11,0,0,0,0,0,1
oqzWWmEDG4bT8qWUgAovIQ,3.5,10,3,3.0,1,1.0,10,3.6,2.3,1.6666666666666667,1,0,0,0,0,0,1,0
XA5f_5PVh-QsiLe4KetTOg,3.5,15,4,4.0,1,,16,3.5,3.8125,1.6666666666666667,1,3,0,0,0,0,1,0
Yu_QofgDAjn__QsMi5Wudg,4.0,220,1,1.5,1,2.0,233,3.802575107296137,2.6008583690987126,1.6666666666666667,1,21,0,0,0,0,0,0
GU8bT_YS2WbLK749ETzroQ,4.0,72,2,2.5,1,1.0,79,3.924050632911392,2.1265822784810124,1.6666666666666667,1,12,0,0,0,0,0,0
dQR7ZcEsOC9L-LKRYwekUA,4.5,195,2,1.0,1,2.0,206,4.504854368932039,1.0970873786407769,1.6666666666666667,1,15,0,1,0,0,0,1
E38acoNEJDP7A8Jqpj21Rw,3.5,25,2,2.5,1,2.0,26,3.3461538461538463,1.8461538461538465,1.6666666666666667,1,9,0,0,0,0,0,0
J938AdRE5sjveY7gdE9eMg,3.0,38,2,2.0,1,1.0,38,2.973684210526316,0.7368421052631579,1.6666666666666667,1,0,0,0,0,0,0,0
Ry_7pocLHzf3fip7JgqXcQ,4.0,27,1,1.5,1,2.0,27,3.925925925925926,1.4074074074074074,1.6666666666666667,1,9,0,0,0,0,0,0
c5_CD_YIdwPk40chA67Uqw,3.0,63,2,2.5,1,2.0,66,3.0303030303030303,0.9242424242424242,1.6666666666666667,1,6,0,0,0,0,0,0
pM8A2jlrmps94F73mdxNuw,4.0,121,2,3.0,1,2.0,129,3.821705426356589,2.5193798449612403,1.6666666666666667,1,21,5,0,0,0,1,0
I_1GURBE73oKkPHNCvCCiQ,4.0,145,2,2.5,1,1.0,150,3.826666666666666,1.5266666666666666,1.6666666666666667,1,8,0,0,0,0,0,0
srgWwzVAYAqmQjL1EXLMKw,4.0,63,2,2.0,1,2.0,65,3.7384615384615385,1.7076923076923076,1.6666666666666667,1,3,0,0,0,0,0,0
vlfP47w3HWK_bgN0LUE96g,3.5,45,1,1.0,1,,45,3.555555555555556,0.6666666666666666,1.6666666666666667,1,2,0,0,0,0,0,0
ypEtkQK37INcwFgyCwiFiA,4.0,54,3,3.0,1,2.0,59,3.6779661016949152,1.3898305084745763,1.6666666666666667,1,10,1,2,0,0,1,0
z3TB52s5p5PcRsw2T3J6MQ,4.5,235,2,2.5,1,1.0,241,4.3070539419087135,1.5477178423236515,1.6666666666666667,1,7,0,0,0,0,0,1
xW66gFh7AjXF3h8bWT3rSg,4.0,169,3,3.5,1,1.0,176,4.142045454545454,1.25,1.6666666666666667,1,17,0,0,0,0,1,1
4D0CQDOL-mhAG-UmkBIvaA,3.0,33,2,2.0,1,1.0,33,3.242424242424242,1.393939393939394,1.6666666666666667,1,4,0,0,0,0,0,0
48NW11kZQxNVlAT4toHYHQ,4.0,54,2,3.0,1,2.0,55,3.909090909090909,0.7272727272727273,1.6666666666666667,1,6,1,0,0,0,1,0
9I7VNu6_VclomWuINtIFaw,4.5,114,2,1.0,1,1.0,118,4.338983050847458,1.2966101694915255,1.6666666666666667,1,17,0,1,0,0,0,1
J1xzewEZq51ajB18AyPd8Q,4.5,56,2,2.5,1,,59,4.5423728813559325,3.2033898305084745,1.6666666666666667,1,8,0,0,0,0,0,1
UesAtrCdqntO6MvejjGDCg,4.0,59,2,2.0,1,1.0,60,3.933333333333333,1.05,1.6666666666666667,1,1,0,0,0,0,0,0
NDzQFHW671hbB-aArOy12A,4.5,636,2,2.5,1,2.0,650,4.626153846153846,5.015384615384615,1.6666666666666667,1,9,0,0,0,0,0,1
q7gXzkWI-70rv2qdHXupQg,5.0,74,2,2.5,1,,76,4.828947368421052,2.0921052631578947,1.6666666666666667,1,7,0,0,0,0,0,1
ios2JGlXHaQa8ql8Ga9_Ig,3.0,66,2,2.5,1,2.0,68,2.838235294117647,1.4558823529411764,1.6666666666666667,1,6,0,0,0,0,0,0
pxdliCtWkCuXW9uHYk8Y9w,4.5,73,4,4.5,1,2.0,73,4.328767123287672,3.0273972602739727,1.6666666666666667,1,10,0,0,0,0,1,1
DySc74Wa_LuqJ3v5BMmTqw,3.0,29,2,2.0,1,2.0,29,2.9655172413793105,1.9310344827586208,1.6666666666666667,1,5,0,0,0,0,0,0
buPs3iWmdUBzJ8RTsR9hJA,4.0,77,2,2.5,1,2.0,85,4.270588235294118,0.5882352941176471,1.6666666666666667,1,7,0,0,0,0,0,1
tuos6bve7ktOER5Fgz71-Q,3.5,179,1,1.0,1,1.0,180,3.644444444444445,1.8,1.6666666666666667,1,18,0,1,1,0,0,0
PQ0QbT5I6V8JvOm0NRFlFw,4.0,141,2,2.5,1,1.0,151,4.039735099337748,2.2847682119205297,1.6666666666666667,1,10,0,0,0,0,0,1
5ZTRe54aGmyzszwTEE966w,4.0,302,2,2.5,1,1.0,308,3.866883116883117,1.172077922077922,1.6666666666666667,1,12,0,0,0,0,0,0
ZH_9EW1xF1FnjZ0Dj2BS-Q,3.5,38,2,2.0,1,2.0,40,3.35,1.4,1.6666666666666667,1,5,0,0,0,0,0,0
qpvv357PXpS73vnRGrNSrg,4.0,215,2,3.0,1,2.0,241,3.91701244813278,1.5643153526970954,1.6666666666666667,1,27,1,0,0,0,1,0
CJVdzc54avW4ZFiB3tTrkg,4.5,33,2,2.5,1,,34,4.352941176470588,5.205882352941177,1.6666666666666667,1,7,0,0,0,0,0,1
Xl8f9d7P-hFAP0Cl428aIg,3.5,122,2,2.5,1,2.0,130,3.315384615384616,0.9076923076923076,1.6666666666666667,1,8,0,0,0,0,0,0
ahUKZp4zUSZ_PEbqd786SQ,4.5,91,2,3.0,1,1.0,93,4.623655913978495,2.4516129032258065,1.6666666666666667,1,13,1,0,0,0,1,1
r7mq6B02sPq1fDims9KAEA,4.0,56,1,0.0,1,1.0,57,4.175438596491228,1.9298245614035088,1.6666666666666667,1,18,0,1,0,0,0,1
o3zL4kvolP3CCAMf9lGE6g,3.0,193,2,2.5,1,2.0,204,3.1862745098039214,2.161764705882353,1.6666666666666667,1,11,0,0,0,0,0,0
-KWel73upKHxstRCr9JGLw,3.5,94,1,1.5,1,2.0,96,3.3229166666666665,2.34375,1.6666666666666667,1,19,0,0,0,0,0,0
c_mB8jMD_dn72ddU7kywYg,4.5,54,1,1.0,1,1.0,54,4.425925925925926,1.2777777777777777,1.6666666666666667,1,2,0,0,0,0,0,1
b3nkGvwGv7Wmpu2oVZrffw,2.0,15,2,2.0,1,1.0,15,1.8,0.6666666666666666,1.6666666666666667,1,3,0,0,0,0,0,0
BzgvknLsMhDllllVxHwR6w,3.5,79,1,1.5,1,2.0,79,3.708860759493671,1.6455696202531649,1.6666666666666667,1,13,0,0,0,0,0,0
xsuf8qqG3oUc1EvnUa0l8Q,3.5,95,2,3.0,1,2.0,98,3.63265306122449,1.2346938775510203,1.6666666666666667,1,13,1,0,0,0,1,0
4psm-jktkSmMmrl7R2vwjA,3.0,42,2,2.5,1,1.0,46,2.869565217391304,0.6739130434782609,1.6666666666666667,1,6,0,0,0,0,0,0
fDkOfC0t9coGC34o8Nnjow,4.0,126,4,5.0,1,4.0,126,4.071428571428571,3.3015873015873014,1.6666666666666667,1,26,0,0,0,3,1,1
K0Cw8KXgF23sEji9TnfBkA,3.5,41,3,4.0,1,,41,3.4878048780487805,1.2195121951219512,1.6666666666666667,1,11,0,0,0,1,1,0
7mG4cNzXJcnW_mo_kBMNmg,4.0,93,2,2.0,1,2.0,95,4.0,0.8315789473684211,1.6666666666666667,1,5,0,0,0,0,0,1
2XFRm3DSYm6ULx0oPTpQCg,3.5,53,2,2.0,1,2.0,54,3.351851851851852,0.9629629629629628,1.6666666666666667,1,2,0,0,0,0,0,0
UDD4X5TLUMARishbXUQA2w,3.0,46,2,2.5,1,3.0,46,2.847826086956522,1.391304347826087,1.6666666666666667,1,8,0,0,0,0,0,0
toMVWIsPJmS7-LiLAf2AfA,4.0,101,1,1.5,1,2.0,106,4.1415094339622645,1.830188679245283,1.6666666666666667,1,10,0,0,0,0,0,1
QXWDkZW29q7hUB0maO5EbQ,3.5,245,3,3.0,1,2.0,254,3.295275590551181,1.1496062992125984,1.6666666666666667,1,29,0,1,1,0,1,0
6-5hbU746kMNgim0YOOg6w,4.0,356,2,4.0,1,2.0,365,4.186301369863013,0.8383561643835616,1.6666666666666667,1,34,7,0,6,0,1,1
F8yozE3NWnImNApHO347gQ,4.5,659,1,1.5,1,2.0,666,4.324324324324325,2.3033033033033035,1.6666666666666667,1,21,0,0,0,0,0,1
LBqAH3KQEuLX5XIWLjBGnQ,4.0,107,2,2.5,1,2.0,110,4.209090909090909,1.5363636363636364,1.6666666666666667,1,19,0,0,0,0,0,1
3C0DE-nohNsQU-q7Y6Pmrw,4.0,83,1,3.5,1,2.0,84,4.0,1.9285714285714288,1.6666666666666667,1,45,1,0,1,13,1,1
0msaBRr1q6IV0jGOnamlfA,4.0,126,2,2.5,1,2.0,126,3.873015873015873,1.6428571428571428,1.6666666666666667,1,15,0,0,0,0,0,0
AcAMVPXz_VyV9VirqeDblg,4.0,73,3,3.5,1,2.0,76,3.8289473684210527,1.6973684210526316,1.6666666666666667,1,8,0,0,0,0,1,0
BkI1EVigX4B6c8U4krAgNw,3.0,115,2,2.5,1,2.0,126,2.865079365079365,1.5,1.6666666666666667,1,9,0,0,0,0,0,0
6LYmMCltMzSMK-gMjqWTCw,3.5,171,1,2.0,1,2.0,175,3.7142857142857135,1.1828571428571428,1.6666666666666667,1,17,0,0,0,3,0,0
-5UQGwUZWUhPi5pJlcwEYA,4.0,214,2,3.0,1,2.0,225,3.888888888888889,1.3155555555555556,1.6666666666666667,1,12,1,0,0,0,1,0
M7s8lS_XHuBOY0kQjSsJYA,3.0,37,2,2.0,1,2.0,39,2.871794871794872,0.6666666666666666,1.6666666666666667,1,3,0,0,0,0,0,0
UecV_nsSMyjiracwiV_avQ,4.0,96,2,3.0,1,1.0,101,3.8415841584158414,2.386138613861386,1.6666666666666667,1,24,1,0,0,0,1,0
BursGHy9rw7um9xd90058g,4.5,46,2,2.5,1,2.0,49,4.469387755102041,1.489795918367347,1.6666666666666667,1,6,0,0,0,0,0,1
KR-Pb1-fxE9TrZijQWH0Qg,4.5,43,1,1.0,1,1.0,44,4.25,1.0454545454545454,1.6666666666666667,1,4,0,0,0,0,0,1
SFs0-hlgkR_go85wmGWrdw,4.0,44,2,2.5,1,1.0,44,3.8181818181818175,0.7954545454545454,1.6666666666666667,1,6,0,0,0,0,0,0
pgri9CUZXGy9hi6UMMQR6A,4.0,272,1,1.5,1,3.0,278,3.784172661870504,2.5071942446043165,1.6666666666666667,1,10,0,0,0,0,0,0
vxVpJAs2pT42tkFJ06U9-A,3.5,21,1,1.5,1,2.0,21,3.619047619047619,0.8095238095238095,1.6666666666666667,1,1,0,0,0,1,0,0
rnGZEp-0YbCFiDmSZXWgLA,3.0,223,2,2.5,1,2.0,237,3.1054852320675104,1.5822784810126582,1.6666666666666667,1,29,0,0,0,0,0,0
29Mm3hQIzlqjHBvyMxA8rA,4.0,121,2,2.5,1,1.0,125,4.016,0.904,1.6666666666666667,1,15,0,0,0,0,0,1
UnsaMTTvRPuy-IzOStXfGQ,3.5,16,2,2.0,1,,17,3.764705882352941,3.294117647058824,1.6666666666666667,1,5,0,0,0,0,0,0
z-_Gy3YNzYnr0Nb6BUyx7A,3.5,46,2,2.5,1,,48,3.6458333333333335,1.1666666666666667,1.6666666666666667,1,10,0,0,0,0,0,0
I8IPPZvEPdb_xG0nGIMyjA,4.5,313,2,2.0,1,2.0,326,4.285276073619632,1.4263803680981595,1.6666666666666667,1,4,0,0,0,0,0,1
zymvTQ12tRy3bzmP4tPgOg,4.0,368,1,1.5,1,2.0,378,4.113756613756614,0.9497354497354498,1.6666666666666667,1,12,0,0,0,0,0,1
s_9ERatPIp_7GSrzHlgGMg,4.0,46,1,1.5,1,1.0,49,4.081632653061225,3.3877551020408165,1.6666666666666667,1,7,0,0,0,0,0,1
Fyw7Nszsz2E6ZKy7gjPtDw,4.5,664,1,1.5,1,2.0,690,4.336231884057971,1.2144927536231884,1.6666666666666667,1,15,0,0,0,0,0,1
YNl2JK7qqYyHqKc4bbKivg,4.5,44,3,3.5,1,1.0,45,4.644444444444445,1.288888888888889,1.6666666666666667,1,7,0,0,0,0,1,1
Z-_juwElEmyk1QrwRw88BA,2.5,38,2,3.0,1,1.0,39,2.641025641025641,0.717948717948718,1.6666666666666667,1,5,0,0,1,0,1,0
XfxBlYGBEe9qBKN_6AA7Uw,4.5,19,1,1.0,1,,19,4.315789473684211,0.8947368421052632,1.6666666666666667,1,1,0,0,0,0,0,1
n77ctBbHtuvYAQvfcZAUkw,3.0,49,2,2.0,1,1.0,52,2.8461538461538463,1.0192307692307692,1.6666666666666667,1,5,0,0,0,0,0,0
-2vEnMoexef2-rWy-FMWvw,4.0,34,2,2.0,1,2.0,35,4.228571428571429,0.8285714285714286,1.6666666666666667,1,3,0,0,0,0,0,1
0KlvdW9Jz6GAz967NHC9Pg,4.0,74,1,1.5,1,2.0,75,3.733333333333333,0.9733333333333334,1.6666666666666667,1,14,0,0,0,0,0,0
IjtQu81tebi_pLWdubVBeA,4.0,114,1,1.5,1,1.0,118,4.11864406779661,2.7033898305084745,1.6666666666666667,1,12,0,0,0,0,0,1
FBEKo4Ffv0J5blD5kHSeEg,4.5,11,2,2.0,1,1.0,11,4.363636363636363,1.5454545454545454,1.6666666666666667,1,3,0,0,0,0,0,1
nAbese1E1H5TwZntoEyfzg,3.5,556,4,5.0,1,2.0,586,3.4112627986348123,0.9300341296928328,1.6666666666666667,1,20,1,0,0,4,1,0
rhZBavn_NxJHYKcd-HdrFw,3.0,42,2,2.0,1,1.0,43,2.86046511627907,0.5116279069767442,1.6666666666666667,1,5,0,0,0,0,0,0
U8SfK9sV7iwXc_HTLKUFGA,3.0,27,2,2.0,1,,27,2.814814814814815,0.5925925925925926,1.6666666666666667,1,4,0,0,0,0,0,0
JTp9ExD1G0LxUczA5mxXnA,3.0,20,2,2.0,1,2.0,21,2.7142857142857144,0.6666666666666666,1.6666666666666667,1,3,0,0,0,0,0,0
gipaod1BFC1EZ4f35CLO_g,4.0,67,2,3.0,1,1.0,69,4.202898550724638,0.9565217391304348,1.6666666666666667,1,4,0,0,1,0,1,1
ZJprZ8gTOxXnkGRyU2iQbg,1.5,30,2,2.0,1,1.0,31,1.7096774193548387,1.1612903225806452,1.6666666666666667,1,5,0,0,0,0,0,0
pbcIgKDyOvecndwTOBgDPg,4.0,124,1,1.5,1,2.0,131,3.954198473282443,0.5954198473282443,1.6666666666666667,1,7,0,0,0,0,0,0
T0TlzWWItbspWbfcPqF5fw,3.0,33,2,2.5,1,1.0,33,3.242424242424242,1.7575757575757576,1.6666666666666667,1,8,0,0,0,0,0,0
jfIwOEXcVRyhZjM4ISOh4g,3.0,29,1,1.0,1,2.0,29,3.2413793103448274,1.5172413793103448,1.6666666666666667,1,2,0,0,0,0,0,0
zwXT4m9svdg-xh2cKjEp-Q,3.5,86,2,2.5,1,2.0,94,3.297872340425532,1.074468085106383,1.6666666666666667,1,6,0,0,0,0,0,0
a8CrdVtlfa3JDoC_ADW8dA,4.0,280,2,2.5,1,2.0,295,3.7864406779661017,1.6813559322033895,1.6666666666666667,1,20,0,0,0,0,0,0
ZnY77IphK8pTi_jPvSAA9A,2.0,92,2,1.0,1,1.0,94,2.202127659574468,1.0,1.6666666666666667,1,29,0,1,0,0,0,0
5SvQsKfBHhZfcvoAn4km6w,4.5,31,2,3.0,1,2.0,31,4.419354838709677,3.5161290322580645,1.6666666666666667,1,10,1,0,0,0,1,1
Ak_vHsHsYRP928VHVRL_tQ,2.5,76,2,3.0,1,1.0,82,2.414634146341464,1.5975609756097562,1.6666666666666667,1,9,1,0,0,0,1,0
T14HIlV-byD9A_qpBmaKgA,3.5,61,2,2.5,1,2.0,66,3.3181818181818183,0.7878787878787878,1.6666666666666667,1,6,0,0,0,0,0,0
SKZALmd6b6eQYbNZ_-aL0A,3.0,27,2,2.0,1,1.0,29,2.896551724137931,2.0,1.6666666666666667,1,0,0,0,0,0,0,0
IfZ5Xqh5VNxM-HDhKPUlXg,4.0,85,2,2.5,1,3.0,87,4.149425287356322,1.0689655172413792,1.6666666666666667,1,11,0,0,0,0,0,1
tHPZgqtmvsrvFwPVKL8Ssw,2.5,214,2,2.5,1,2.0,220,2.640909090909091,1.1045454545454545,1.6666666666666667,1,20,0,0,0,0,0,0
s_ATCd6WGLEFvW4GNBBBUg,4.5,22,2,2.0,1,,23,4.391304347826087,0.782608695652174,1.6666666666666667,1,0,0,0,0,0,0,1
K5gNiYeNriJsaqyJewZl0w,2.5,32,3,5.0,1,1.0,32,2.625,1.90625,1.6666666666666667,1,7,1,0,1,0,1,0
HfJeU5-MzRGiO3nIJwnEqQ,4.0,202,2,3.0,1,2.0,210,3.942857142857143,1.6333333333333333,1.6666666666666667,1,15,1,0,0,0,1,0
IGxrAQcqw8Mr1x9WLXQsNA,4.0,716,1,1.5,1,2.0,758,3.9920844327176783,1.858839050131926,1.6666666666666667,1,17,0,0,0,0,0,0
Z4IWzZWj9idTiW6PNWfCDw,3.5,118,3,4.0,1,2.0,119,3.495798319327731,1.2100840336134453,1.6666666666666667,1,18,1,0,0,0,1,0
D_WS8rM-DVygaCKbIErZ6Q,4.0,232,2,2.5,1,2.0,240,3.920833333333333,1.1208333333333331,1.6666666666666667,1,15,0,0,0,0,0,0
z-2pRvQXAWqcZdLW2fKj9g,3.5,20,2,2.0,1,1.0,20,3.5,2.7,1.6666666666666667,1,5,0,0,0,0,0,0
DKRssfE83bAnqHvwXK5DqA,4.0,153,1,1.5,1,1.0,159,3.9371069182389937,1.7169811320754718,1.6666666666666667,1,9,0,0,0,0,0,0
d-KScItGomWp3EqbXrfZ6w,4.0,37,2,2.0,1,1.0,37,4.027027027027027,0.6756756756756757,1.6666666666666667,1,5,0,0,0,0,0,1
bdJXwEREaJTeZrDHIo276Q,3.5,108,2,2.5,1,2.0,114,3.236842105263158,3.131578947368421,1.6666666666666667,1,23,0,0,0,0,0,0
-AanHawaDlzWHQjrqRRWig,2.5,42,1,0.0,1,1.0,43,2.6511627906976742,1.4883720930232558,1.6666666666666667,1,4,0,1,0,0,0,0
VExHYbR-dTxBNrJWs-FQVg,4.0,125,2,2.5,1,2.0,125,3.768,1.216,1.6666666666666667,1,8,0,0,0,0,0,0
iJJdgwK4wrX8-PjKZzOEvQ,4.0,443,3,4.0,1,2.0,460,4.058695652173913,1.817391304347826,1.6666666666666667,1,16,1,0,0,0,1,1
8j5bQ0nDwoGiFaTQDNCQTg,4.5,78,1,1.5,1,1.0,91,4.714285714285714,2.659340659340659,1.6666666666666667,1,9,0,0,0,0,0,1
pBZQ1Ckxn_50xrFUSXOxNg,2.5,52,2,2.0,1,1.0,53,2.39622641509434,1.679245283018868,1.6666666666666667,1,5,0,0,0,0,0,0
Un-UDVOuv1co3TMmGaumxA,4.0,534,3,4.0,1,2.0,545,3.757798165137615,0.8568807339449541,1.6666666666666667,1,15,1,0,0,0,1,0
QOcBOX8_yUwbnCsImxJxNg,4.0,162,3,3.5,1,2.0,169,4.177514792899408,2.946745562130177,1.6666666666666667,1,48,0,0,0,0,1,1
5vzKjTIICELUoQsLhl_MeA,3.5,73,1,1.0,1,2.0,76,3.697368421052632,1.118421052631579,1.6666666666666667,1,3,0,0,0,0,0,0
Ps7Q7BOKzJO4nDTUhbk43Q,4.5,1824,5,5.0,1,2.0,1869,4.331728196896736,0.7891920813269128,1.6666666666666667,1,14,3,0,3,0,1,1
K9TfA6DBAxR2e7Doi6oGkA,4.5,29,2,2.0,1,,29,4.482758620689655,2.689655172413793,1.6666666666666667,1,5,0,0,0,0,0,1
PdB6d0mf0WvG6EkLiF88gw,4.0,59,1,1.5,1,1.0,61,4.180327868852459,3.114754098360656,1.6666666666666667,1,11,0,0,0,0,0,1
rVOtaL7v_pwZmLJbKL45jA,4.5,80,1,2.0,1,,81,4.481481481481482,2.246913580246914,1.6666666666666667,1,10,0,0,0,3,0,1
woUU2BOPBE7VOCSGhA7XlQ,4.5,12,2,3.0,1,,12,4.333333333333333,0.5833333333333334,1.6666666666666667,1,3,1,0,0,0,1,1
